time,name,type,content,scoreXM,scoreSNOW,scoreAVG
05月06日16:54,"国咨委"" ",微博官方,外交部回应“下一轮中美经贸磋商”：中方团队正在准备赴美磋商据@环球网美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。耿爽指出，中美经贸磋商已进行了十轮，取得积极进展。“当务之急，我们还是希望美方能够同中方共同努力，相向而行，争取在相互尊重的基础上达成互利双赢的协议。”此外，针对中国国务院副总理刘鹤是否将继续访美的问题，耿爽表示，我们正在了解相关情况，“可以告诉你的是，中方团队正在准备赴美磋商。”,1,1,1
05月06日16:53,久久忆母草,微博普通,美国总统trump当地时间周日（5月5日）通过Twitter称，从本周五（5月10日）开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。都知道trump是反复无常的小人，可我们也拿他没办法，用道德诚信等标准去约束他，会被trump笑死的。trump正是通过这种反复，一点点蚕食你的底线，一点点摸清你的红线，最后取得最大利益！,0.991229802,0.998431603,0.994830702
05月06日16:51,"地球事物""",微博普通,trump的Twitter治国上了新台阶，动动手指就有动静。。。​,0.894228455,0.21626242,0.555245438
05月06日16:50,"王康16""",微博个人,中美贸易谈判不顺利，trump在Twitter发布利空信息，中国沪市暴跌5%！​,0.999978915,0.964464631,0.982221773
05月06日16:48,昕飞扬19,微博个人,飞扬昕语美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。​,0.999796884,0.070944788,0.535370836
05月06日16:47,C_EAG,微博未知,今天收盘毫无反抗之力！据说跟trump的一篇博客有关！也许问题的关键不在于此！这波炒起来本来就是概念满天飞！而且不着边际！比如氢能源汽车，电动汽车发展了这么多年都才快要脱离国家补贴！氢能源汽车那没有那么容易？5G投资说得简单，问题是谁来投，运营商的盈利模式是什么？这里还涉及关键技术问题怎么解决？所以5G尽管是大势所趋，但是也不可能一蹴而就。还有可笑的鸡肉和猪肉问题！所以这些集中到一点就是一股力量在要大家作死！大家也跟着狂欢，这也许就所谓的贪婪！这股力量正是利用了大家的贪婪，更了解大家的恐惧！所以一篇Twitter就可以把整个市场打趴。其实我想国家还是老早看到问题，这几年也一直推动转型升级。恰恰是西方社会关注到了这个方向的正确性，才千方百计阻止计划的成功。所以才出现各种各样的障碍，所以我想这就是成人礼！没有什么随随便便的成功，一个国家更是如此。不过我更希望大家和管理层通过这些事件意识到，资本市场是需要理性思维，不能冒进！必须做好看护费人工作！像康美这样的企业再好也要进行最严厉的惩罚！这种随意玩弄报表的公司就不应该出现在市场上！惩罚首先应该想到的对投资者负责，必须首先赔付市场参与者！然后才是其利益相关人！这样才真能实现市场对价值的发现作用。当市场有诚信之后，市场才能真的对未来产业给出合理的溢价！也许新生事物才可能在这个市场下成长起来。比如特斯拉类企业！真心希望2019年五月会成为中国资本市场的分水岭！希望管理层能够理性推进市场发展，严格查处上市公司作假问题。这样我们的市场也许就再也不会惧怕一篇博客了，会有自己内在的发展模式出来。,0.020408308,1,0.510204154
05月06日16:46,"趋势国际""",微博会员,这波下跌是由于中美贸易在进行最后一轮谈判，结果并不是很好，美国总统trump已经在Twitter上威胁中国要加征关税。解放军要在台湾海峡进行军演，震慑台湾大选，这种事儿是预测不到的，这是消息层面。技术层面就是120线上穿240线有回档的需求。明天早盘在跌下也差不多了。​,0.881889215,0.999038928,0.940464071
05月06日16:45,saint,微博个人,环球时报-环球网报道记者李司坤美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。……不知道是不是真的，我一个做外贸的朋友说，他们干外贸的一半失业了。2北京·蔚秀园​,0.999909533,0.258782926,0.62934623
05月06日16:45,期货先生_,微博会员,中美贸易战已打促谈过后，trump的Twitter是开始边打边谈的阶段。是想在谈判桌上有主动权，新的伎俩也是老套路发酵中，这是在逼中国在一些问题上赶紧妥协吧！如60多年前的抗美援朝战役，我们可是有经验的。​,0.975006442,0.999558501,0.987282472
05月06日16:44,"滨州老齐""",微博个人,trump靠一条Twitter和内鬼们制造恐慌可以快速吸走一个国家的财富。造成流动性暂时性休克。一条Twitter可以影响国际油价，汇率等！这不符合市场经济的逻辑。​,0.99761581,0.8555471,0.926581455
05月06日16:44,安迪说房市,微博个人,Twitter治国trump是纸老虎！这样能发出来吧！我们一定要努力赶超，就此机会全力前行！​,0.93358975,0.686168582,0.809879166
05月06日16:43,心灵清洁剂,微博普通,美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。​,0.99885221,0.158460206,0.578656208
05月06日16:43,"气质山民""",微博普通,今天这个跌法，让trump的下马威又得逞了一次。究其深层次原因，还是我们自己资本市场不够成熟，不够强大，经不起人家一个Twitter的吓唬。我觉得我们还有相当长时间需要韬光养晦，忍辱负重，低调发展，一心一意谋发展，真心实意搞开放，真刀真枪来改革。待到来日才能会当凌绝顶，一览众山小。​​​,0.999999655,0.999999986,0.999999821
05月06日16:40,股市大喜鹊,微博达人,全球股市最大的不确定性因素—trump​,0.96345872,0.918507339,0.94098303
05月06日16:40,"云财经"" ",微博官方,trump宣称将对华加征关税强盗世界流氓明抢@美国驻华大使馆？美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。Otrump宣称将对华加征关税中方回应​,0.999999999,0.847757803,0.923878901
05月06日16:39,"郑踯"" s",微博个人,节后第一天这行情确实称的上惨烈，大盘这里关键还是MYZ能不能谈妥，时间节点在周五trump声称加关税的时间点，目前看不是很乐观。前面这波行情很大的一个推动因素就是对MYZ的乐观预期，结果现在突然爆这么大的变数，形成了对应的负反馈。大盘短期内可能有一次反弹，但是也是鸡肋行情，整体上看已经是破位下跌趋势了，所以尊重市场，把握不住的建议多看少动。四大扳指今天跌幅都超过5%，按照当初的熔断，目前大盘已经熔断了，两市近2600只个股跌幅超过5%，所以今天跌幅低于5%的个股都是强势股，（大家要小心补跌）。今天可以看到，之前下跌一直都是在缩量的，说明大家都不愿意出，今天这里，放量了，意味着筹码松动。多头不死跌势不止。目前点位出现放量下跌的结果原因在于四月底的各种年报雷、做空机制以及不靠谱的Twitter的多重影响。目前这里恐慌还未完全释放，依旧有继续下探风险。再次强调谨防补跌风险、今天强势股注意高抛。农业、猪肉、黄金概念受益股谨防追高。2重庆·财信国际,0.999999993,0.587485687,0.79374284
05月06日16:38,"村草h浪""",微博普通,我们的对手太强大了，对手不费一兵一卒，动动手指，敲几行Twitter，我们股市1天就蒸发了几万亿市值千股跌停。更可气的是，我们自己的股市竟然毫无抵抗力，任由宰割和下跌。悲哀！悲哀！愤怒！愤怒​,0.000208036,0.032167166,0.016187601
05月06日16:38,安娜地手簿,微博会员,20190506今日市场大幅低开，再度放量杀跌，成交金额放大超30%至6570亿元，个股方面仅有109家上涨，3562家下跌，涨停的23家，跌停的超过1000家，跌幅居前的包括券商，通讯软件，电子苹果概念芯片，交通运输，建材，保险，机械，化肥材料，工程，多元金融等，没有上涨的板块。受到trumpTwitter消息的影响，投资者担心贸易战重燃，恐慌情绪有所蔓延。,0.99999959,0.021302349,0.510650969
05月06日16:38,"天津股侠""",微博个人,外交部回应下一轮中美经贸磋商外交部回应“下一轮中美经贸磋商”：中方团队正在准备赴美磋商据@环球网美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。耿爽指出，中美经贸磋商已进行了十轮，取得积极进展。“当务之急，我们还是希望美方能够同中方共同努力，相向而行，争取在相互尊重的基础上达成互利双赢的协议。”此外，针对中国国务院副总理刘鹤是否将继续访美的问题，耿爽表示，我们正在了解相关情况，“可以告诉你的是，中方团队正在准备赴美磋商。,1,1,1
05月06日16:38,做个戏精好,微博普通,灭覇trump，一条关于贸易战的Twitter引得股市大跌。多次与中国关于贸易战来回试探，trump到底是什么居心？先前在又来了中@尤志东Anthony有过分析。这是美国惯用的招数，目的是防止中国超过自己，想当年，他们也用同样的招数对付过日本。又来了脱口秀,0.999988301,0.991779303,0.995883802
05月06日16:37,新浪山东菏,微博官方,外交部回应“下一轮中美经贸磋商”：中方团队正在准备赴美磋商据@环球网美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。耿爽指出，中美经贸磋商已进行了十轮，取得积极进展。“当务之急，我们还是希望美方能够同中方共同努力，相向而行，争取在相互尊重的基础上达成互利双赢的协议。”此外，针对中国国务院副总理刘鹤是否将继续访美的问题，耿爽表示，我们正在了解相关情况，“可以告诉你的是，中方团队正在准备赴美磋商。”,1,1,1
